# [0]ell [1]TgradT [2]EgradE [3]BgradB [4]TgradE
2.997000000000000000e+03 2.612648511211787294e+01 9.455045970883562134e-01 9.846236172619709723e-03 -1.621826995894307233e+00
2.998000000000000000e+03 2.608178996189342769e+01 9.414620795626652550e-01 9.833377868537095459e-03 -1.615456755344984341e+00
2.999000000000000000e+03 2.603694010875000941e+01 9.374471475191971104e-01 9.820535816551722100e-03 -1.609021651427241739e+00
3.000000000000000000e+03 2.599189716671235217e+01 9.334589669714452587e-01 9.807709454236543736e-03 -1.602524015801585877e+00
3.001000000000000000e+03 2.594668679171080328e+01 9.294999983589631309e-01 9.794899037904215497e-03 -1.595965182738698251e+00
3.002000000000000000e+03 2.590128002387861983e+01 9.255684609930842077e-01 9.782104013409721049e-03 -1.589348430612743668e+00
3.003000000000000000e+03 2.585571178592615027e+01 9.216667879847147971e-01 9.769324631868494396e-03 -1.582675117524348529e+00
3.004000000000000000e+03 2.580993548003246474e+01 9.177941370486214501e-01 9.756560364211637471e-03 -1.575946708783118710e+00
3.005000000000000000e+03 2.576398571395760584e+01 9.139519694136563066e-01 9.743811484582590859e-03 -1.569166398341947488e+00
3.006000000000000000e+03 2.571784353001767798e+01 9.101394071474677716e-01 9.731077407731412304e-03 -1.562335614851477317e+00
3.007000000000000000e+03 2.567150735879713253e+01 9.063588564642613976e-01 9.718358425651496546e-03 -1.555456696963659624e+00
3.008000000000000000e+03 2.562497689918454213e+01 9.026085019489744621e-01 9.705653989619955277e-03 -1.548532019791116543e+00
3.009000000000000000e+03 2.557825976913484212e+01 8.988897830449249504e-01 9.692964381967700618e-03 -1.541562059723641465e+00
3.010000000000000000e+03 2.553133720119057060e+01 8.952036375898477782e-01 9.680289062918959880e-03 -1.534551026157381592e+00
3.011000000000000000e+03 2.548423590178474996e+01 8.915496397908883042e-01 9.667628314798192013e-03 -1.527500320685675872e+00
3.012000000000000000e+03 2.543691864169727523e+01 8.879278082622983348e-01 9.654981608412367342e-03 -1.520411411342870833e+00
3.013000000000000000e+03 2.538942162288996940e+01 8.843395220970778903e-01 9.642349224443659550e-03 -1.513286630130415977e+00
3.014000000000000000e+03 2.534171682473734322e+01 8.807847485776061358e-01 9.629730648092754350e-03 -1.506129231569667493e+00
3.015000000000000000e+03 2.529382264505075995e+01 8.772639843784946212e-01 9.617126149561710385e-03 -1.498940660997644336e+00
3.016000000000000000e+03 2.524571897782136176e+01 8.737762922509395569e-01 9.604535272800793222e-03 -1.491722328829574895e+00
3.017000000000000000e+03 2.519742740220122457e+01 8.703234718198299413e-01 9.591958309834469967e-03 -1.484476704108179668e+00
3.018000000000000000e+03 2.514893662697590315e+01 8.669050708074230727e-01 9.579394601978027945e-03 -1.477206022675748187e+00
3.019000000000000000e+03 2.510024586255430279e+01 8.635214896436637089e-01 9.566844572110166228e-03 -1.469913542485471902e+00
3.020000000000000000e+03 2.505135708936447259e+01 8.601729098156433162e-01 9.554307672144253180e-03 -1.462598908378153872e+00
3.021000000000000000e+03 2.500227855700580193e+01 8.568596793278293600e-01 9.541784238633981702e-03 -1.455266265367926692e+00
3.022000000000000000e+03 2.495298422625743839e+01 8.535819375449138491e-01 9.529273743042505559e-03 -1.447917031193814541e+00
3.023000000000000000e+03 2.490351926401769589e+01 8.503399357787781998e-01 9.516776519610362778e-03 -1.440553530616902389e+00
3.024000000000000000e+03 2.485383935594294158e+01 8.471337870595074815e-01 9.504292050621501037e-03 -1.433177191750038437e+00
3.025000000000000000e+03 2.480398089195779932e+01 8.439638186213159754e-01 9.491820671995263026e-03 -1.425791210557320721e+00
3.026000000000000000e+03 2.475392696694546046e+01 8.408300300966062846e-01 9.479361873836210373e-03 -1.418397002379906846e+00
3.027000000000000000e+03 2.470368713189374432e+01 8.377327321567178409e-01 9.466915996581197132e-03 -1.410996844645780790e+00
3.028000000000000000e+03 2.465324465637959861e+01 8.346719925717344113e-01 9.454482536767765816e-03 -1.403593059833446510e+00
3.029000000000000000e+03 2.460263604739218479e+01 8.316480146330511580e-01 9.442061838630277926e-03 -1.396186988582578392e+00
3.030000000000000000e+03 2.455182654465014380e+01 8.286608486567288434e-01 9.429653406169118818e-03 -1.388781853139588129e+00
3.031000000000000000e+03 2.450085319644188786e+01 8.257105950354131085e-01 9.417257586988492593e-03 -1.381378080272993136e+00
3.032000000000000000e+03 2.444968164781329989e+01 8.227971942840907049e-01 9.404873892768146962e-03 -1.373978871950852554e+00
3.033000000000000000e+03 2.439833975736972960e+01 8.199209045095963155e-01 9.392502675086820269e-03 -1.366585510293285788e+00
3.034000000000000000e+03 2.434682031684350534e+01 8.170817325177833768e-01 9.380143452186854441e-03 -1.359201169843062607e+00
3.035000000000000000e+03 2.429512439035314841e+01 8.142797448679308658e-01 9.367796579999558212e-03 -1.351826241955691454e+00
3.036000000000000000e+03 2.424325402036848942e+01 8.115148409751825609e-01 9.355461583496401182e-03 -1.344463874986732810e+00
3.037000000000000000e+03 2.419121913535306945e+01 8.087872485538152301e-01 9.343138823195082376e-03 -1.337115328005070269e+00
3.038000000000000000e+03 2.413901301516512632e+01 8.060967570021247974e-01 9.330827829847874316e-03 -1.329782833127164388e+00
3.039000000000000000e+03 2.408664595450519741e+01 8.034435780412858552e-01 9.318528968989086420e-03 -1.322467646069661606e+00
3.040000000000000000e+03 2.403411111565102232e+01 8.008274831389616821e-01 9.306241779294295580e-03 -1.315171930425839797e+00
3.041000000000000000e+03 2.398142795313095377e+01 7.982485787960847956e-01 9.293966627840091407e-03 -1.307898682056835904e+00
3.042000000000000000e+03 2.392858065367588694e+01 7.957067911488309164e-01 9.281703059284922980e-03 -1.300648265296321826e+00
3.043000000000000000e+03 2.387558921088281139e+01 7.932021272937331835e-01 9.269451447207914530e-03 -1.293423685163523240e+00
3.044000000000000000e+03 2.382243758191230754e+01 7.907343153585267848e-01 9.257211342278779537e-03 -1.286225281682946253e+00
3.045000000000000000e+03 2.376915483597467116e+01 7.883035287931134949e-01 9.244983126582112867e-03 -1.279056003569766675e+00
3.046000000000000000e+03 2.371571642873353980e+01 7.859094699059807621e-01 9.232766351486773604e-03 -1.271917059318021348e+00
3.047000000000000000e+03 2.366214303665763552e+01 7.835521369607382214e-01 9.220561391056054240e-03 -1.264809570999378741e+00
3.048000000000000000e+03 2.360842574561385376e+01 7.812313225314201359e-01 9.208367840234958288e-03 -1.257737357995772465e+00
3.049000000000000000e+03 2.355458783477043738e+01 7.789471035456811965e-01 9.196186139223887918e-03 -1.250699777757093845e+00
3.050000000000000000e+03 2.350061352863953701e+01 7.766991410689387809e-01 9.184015680918571761e-03 -1.243698874103310814e+00
3.051000000000000000e+03 2.344652018415460759e+01 7.744874448790339816e-01 9.171856956206510605e-03 -1.236737431303407186e+00
3.052000000000000000e+03 2.339229579693962791e+01 7.723116201965884997e-01 9.159709527158036227e-03 -1.229816564293338077e+00
3.053000000000000000e+03 2.333795861143394390e+01 7.701716927523183376e-01 9.147573813497542755e-03 -1.222937317143835356e+00
3.054000000000000000e+03 2.328350361601049556e+01 7.680673745361149551e-01 9.135449377485999403e-03 -1.216101643052128534e+00
3.055000000000000000e+03 2.322894963160022286e+01 7.659986017328050956e-01 9.123336618867598780e-03 -1.209311406047621773e+00
3.056000000000000000e+03 2.317428336988678339e+01 7.639650741212092866e-01 9.111235118065346208e-03 -1.202566776465755716e+00
3.057000000000000000e+03 2.311952345234095318e+01 7.619666210983381260e-01 9.099145284205649789e-03 -1.195871292094784932e+00
3.058000000000000000e+03 2.306466581224166390e+01 7.600029400129836299e-01 9.087066694440194131e-03 -1.189225122085756148e+00
3.059000000000000000e+03 2.300971096532895999e+01 7.580738993808626702e-01 9.074999750215547931e-03 -1.182629130968420261e+00
3.060000000000000000e+03 2.295467366932550846e+01 7.561790694466640206e-01 9.062943962766956824e-03 -1.176086126364228157e+00
3.061000000000000000e+03 2.289954672989296114e+01 7.543185230978379785e-01 9.050900123244744883e-03 -1.169596092288748501e+00
3.062000000000000000e+03 2.284433955385479464e+01 7.524915723142605595e-01 9.038867557704641925e-03 -1.163161503081270087e+00
3.063000000000000000e+03 2.278906553921607525e+01 7.506982671329535117e-01 9.026846521869080764e-03 -1.156782561222128969e+00
3.064000000000000000e+03 2.273371294499220241e+01 7.489382327262698036e-01 9.014836843393818355e-03 -1.150460854044374370e+00
3.065000000000000000e+03 2.267829806466768261e+01 7.472111162819572439e-01 9.002839038091658627e-03 -1.144198146711278508e+00
3.066000000000000000e+03 2.262281634149233511e+01 7.455166009540408201e-01 8.990852454887210063e-03 -1.137995207857642965e+00
3.067000000000000000e+03 2.256728106175719262e+01 7.438544717482657997e-01 8.978877632205912313e-03 -1.131852840082640865e+00
3.068000000000000000e+03 2.251168529501439863e+01 7.422242466082115131e-01 8.966914147430884649e-03 -1.125772662955125680e+00
3.069000000000000000e+03 2.245605023761277153e+01 7.406258517651299611e-01 8.954962465496775145e-03 -1.119755407541529024e+00
3.070000000000000000e+03 2.240036948190516597e+01 7.390587271446413808e-01 8.943022178941727879e-03 -1.113802648520481053e+00
3.071000000000000000e+03 2.234465591249228211e+01 7.375226103393384136e-01 8.931093744644945723e-03 -1.107915065480447714e+00
3.072000000000000000e+03 2.228889494794388071e+01 7.360171071516269370e-01 8.919176763861639753e-03 -1.102094210359138904e+00
3.073000000000000000e+03 2.223311610423425932e+01 7.345419388249818660e-01 8.907271694251966271e-03 -1.096339889520015598e+00
3.074000000000000000e+03 2.217730448221449890e+01 7.330965321303513083e-01 8.895378140569098688e-03 -1.090653585905952516e+00
3.075000000000000000e+03 2.212148993229293126e+01 7.316808503845482203e-01 8.883496560634958003e-03 -1.085036748170992382e+00
3.076000000000000000e+03 2.206564097364993415e+01 7.302941415320014507e-01 8.871626564598186424e-03 -1.079489107784402213e+00
3.077000000000000000e+03 2.200979584042507753e+01 7.289362823362991461e-01 8.859768615181310911e-03 -1.074012922709671303e+00
3.078000000000000000e+03 2.195393955630621008e+01 7.276066729445154202e-01 8.847922345497263863e-03 -1.068607898280791835e+00
3.079000000000000000e+03 2.189809332097475547e+01 7.263051696719337036e-01 8.836088192560740545e-03 -1.063274568755788074e+00
3.080000000000000000e+03 2.184224297082193544e+01 7.250310995609353659e-01 8.824265789096336424e-03 -1.058014248950410074e+00
3.081000000000000000e+03 2.178640957881736995e+01 7.237841378801467274e-01 8.812455592865406362e-03 -1.052828235941284607e+00
3.082000000000000000e+03 2.173057878953637001e+01 7.225638507541491951e-01 8.800657235949988638e-03 -1.047716159083603493e+00
3.083000000000000000e+03 2.167478002749411203e+01 7.213699054842114267e-01 8.788871178422171318e-03 -1.042678787276821950e+00
3.084000000000000000e+03 2.161899043245844965e+01 7.202016110298861129e-01 8.777097055391602093e-03 -1.037717021594243061e+00
3.085000000000000000e+03 2.156324785171721459e+01 7.190588759349506587e-01 8.765335328008517016e-03 -1.032831317073179989e+00
3.086000000000000000e+03 2.150752101831781005e+01 7.179409194607693223e-01 8.753585644664989285e-03 -1.028022123384709552e+00
3.087000000000000000e+03 2.145185630953357503e+01 7.168475664472586661e-01 8.741848444748271177e-03 -1.023290013404744681e+00
3.088000000000000000e+03 2.139621433382177429e+01 7.157781151543278764e-01 8.730123402886013836e-03 -1.018635483576904255e+00
3.089000000000000000e+03 2.134064073797776473e+01 7.147324397113303807e-01 8.718410982422274830e-03 -1.014058794432546762e+00
3.090000000000000000e+03 2.128510469574719366e+01 7.137096798593165481e-01 8.706710800181833437e-03 -1.009560482130681613e+00
3.091000000000000000e+03 2.122964386135081583e+01 7.127097256222657551e-01 8.695023346119806068e-03 -1.005140854983192389e+00
3.092000000000000000e+03 2.117423539585927017e+01 7.117318557002636492e-01 8.683348256825217798e-03 -1.000800309435543545e+00
3.093000000000000000e+03 2.111890868448044856e+01 7.107758748668615567e-01 8.671686011400128735e-03 -9.965390291006442913e-01
3.094000000000000000e+03 2.106364096060870850e+01 7.098408974908598790e-01 8.660036250986023060e-03 -9.923572828008772051e-01
3.095000000000000000e+03 2.100846969564353017e+01 7.089268869923196492e-01 8.648399457672093990e-03 -9.882553755790047800e-01
3.096000000000000000e+03 2.095336394344223407e+01 7.080329509108482799e-01 8.636775274434198638e-03 -9.842332810394317510e-01
3.097000000000000000e+03 2.089836112402065993e+01 7.071589684133812170e-01 8.625164184496091416e-03 -9.802914231997391648e-01
3.098000000000000000e+03 2.084343859276412303e+01 7.063041243476798625e-01 8.613565830408270035e-03 -9.764297270121714556e-01
3.099000000000000000e+03 2.078861705077885347e+01 7.054682143252890558e-01 8.601980699018454621e-03 -9.726484082850433976e-01
3.100000000000000000e+03 2.073389839764304554e+01 7.046504196188482227e-01 8.590408437774905634e-03 -9.689475140318098978e-01
3.101000000000000000e+03 2.067928685259655097e+01 7.038506113206943748e-01 8.578849528382916784e-03 -9.653269730216095246e-01
3.102000000000000000e+03 2.062478446838397872e+01 7.030680542933651633e-01 8.567303630427076933e-03 -9.617867920997622555e-01
3.103000000000000000e+03 2.057040358231070343e+01 7.023022869073269892e-01 8.555771223635164416e-03 -9.583269306154557077e-01
3.104000000000000000e+03 2.051612985567306779e+01 7.015528166978554081e-01 8.544251956338923953e-03 -9.549474287082685420e-01
3.105000000000000000e+03 2.046199165280577148e+01 7.008192567078611601e-01 8.532746321164545386e-03 -9.516481164786918523e-01
3.106000000000000000e+03 2.040797495645750459e+01 7.001008211722035135e-01 8.521253966423020937e-03 -9.484289456453720568e-01
3.107000000000000000e+03 2.035409956182661517e+01 6.993973341090369278e-01 8.509775379768848985e-03 -9.452895935000827921e-01
3.108000000000000000e+03 2.030035137206520446e+01 6.987079939732671052e-01 8.498310217234940345e-03 -9.422300364830087371e-01
3.109000000000000000e+03 2.024675053542111058e+01 6.980325768985518042e-01 8.486858966266261350e-03 -9.392500178999327876e-01
3.110000000000000000e+03 2.019329061341968412e+01 6.973702670678693094e-01 8.475421282996414840e-03 -9.363492971109049767e-01
3.111000000000000000e+03 2.013998373685304699e+01 6.967209255120156985e-01 8.463997655046745158e-03 -9.335276614541825335e-01
3.112000000000000000e+03 2.008682337115272531e+01 6.960835747944403851e-01 8.452587740322956705e-03 -9.307847473300158159e-01
3.113000000000000000e+03 2.003382952960190266e+01 6.954582350359581611e-01 8.441192027233802159e-03 -9.281203029665343607e-01
3.114000000000000000e+03 1.998098763069920381e+01 6.948439313000359663e-01 8.429810171235056770e-03 -9.255338469576539495e-01
3.115000000000000000e+03 1.992831782888091752e+01 6.942405237933148010e-01 8.418442663932714301e-03 -9.230250885949254913e-01
3.116000000000000000e+03 1.987580525599113201e+01 6.936472796748962555e-01 8.407089159583954960e-03 -9.205935104707561045e-01
3.117000000000000000e+03 1.982347773924739798e+01 6.930638995064740682e-01 8.395750151118829691e-03 -9.182386207922180743e-01
3.118000000000000000e+03 1.977132030366994897e+01 6.924896565491843736e-01 8.384425293133618978e-03 -9.159601009120841297e-01
3.119000000000000000e+03 1.971935286012146804e+01 6.919243193394261082e-01 8.373115078921069751e-03 -9.137574060147871657e-01
3.120000000000000000e+03 1.966755308153880222e+01 6.913671134039767185e-01 8.361819163122813370e-03 -9.116299776772165409e-01
3.121000000000000000e+03 1.961595612319694837e+01 6.908178765576173941e-01 8.350538033614608724e-03 -9.095773031042949652e-01
3.122000000000000000e+03 1.956453881135545458e+01 6.902758098466242886e-01 8.339271349376066803e-03 -9.075987580918521980e-01
3.123000000000000000e+03 1.951332907427364560e+01 6.897406311541787183e-01 8.328019601826412363e-03 -9.056936699439915861e-01
3.124000000000000000e+03 1.946230391946376059e+01 6.892116149083808985e-01 8.316782443721488366e-03 -9.038615286422442274e-01
3.125000000000000000e+03 1.941148291060161668e+01 6.886886339710223126e-01 8.305560367597403931e-03 -9.021016191305449849e-01
3.126000000000000000e+03 1.936086647881924350e+01 6.881708907561264743e-01 8.294353026074324092e-03 -9.004134022483295530e-01
